Calibration_1,AccX_1,AccY_1,AccZ_1,Roll_1,Pitch_1,Yaw_1,QuatW_1,QuatX_1,QuatY_1,QuatZ_1,Calibration_2,AccX_2,AccY_2,AccZ_2,Roll_2,Pitch_2,Yaw_2,QuatW_2,QuatX_2,QuatY_2,QuatZ_2
0.0,338.56,2.06,85.0,338.56,2.06,85.0,0.71,-0.67,-0.15,0.13,0.0,165.38,35.44,-88.37,165.38,35.44,-88.37,0.09,-0.33,-0.61,-0.71
0.0,342.44,1.56,91.25,342.44,1.56,91.25,0.68,-0.71,-0.12,0.09,0.0,165.63,36.13,-86.5,165.63,36.13,-86.5,0.09,-0.34,-0.6,-0.72
0.0,348.63,1.37,93.81,348.63,1.37,93.81,0.69,-0.72,-0.09,0.06,0.0,165.44,37.31,-85.06,165.44,37.31,-85.06,0.09,-0.35,-0.59,-0.73
0.0,354.19,3.63,91.12,354.19,3.63,91.12,0.7,-0.71,-0.08,0.03,0.0,165.5,38.75,-83.81,165.5,38.75,-83.81,0.09,-0.36,-0.57,-0.73
0.0,355.0,3.31,89.31,355.0,3.31,89.31,0.71,-0.7,-0.07,0.03,0.0,165.44,40.25,-82.25,165.44,40.25,-82.25,0.09,-0.37,-0.56,-0.74
0.0,352.31,0.12,90.94,352.31,0.12,90.94,0.69,-0.72,-0.04,0.05,0.0,165.0,41.94,-80.81,165.0,41.94,-80.81,0.1,-0.38,-0.54,-0.74
0.0,352.56,-0.37,93.81,352.56,-0.37,93.81,0.68,-0.73,-0.04,0.04,0.0,164.31,44.0,-79.56,164.31,44.0,-79.56,0.1,-0.39,-0.53,-0.74
0.0,354.19,-0.94,95.56,354.19,-0.94,95.56,0.67,-0.74,-0.02,0.03,0.0,164.13,45.88,-78.87,164.13,45.88,-78.87,0.1,-0.41,-0.51,-0.75
0.0,357.0,-0.63,95.19,357.0,-0.63,95.19,0.67,-0.74,-0.01,0.01,0.0,164.63,47.19,-79.12,164.63,47.19,-79.12,0.1,-0.42,-0.51,-0.74
0.0,359.63,0.37,95.87,359.63,0.37,95.87,0.67,-0.75,-0.0,-0.0,0.0,164.13,49.0,-79.44,164.13,49.0,-79.44,0.1,-0.44,-0.5,-0.74
0.0,2.25,0.81,97.56,2.25,0.81,97.56,0.66,-0.75,0.0,-0.01,0.0,164.31,50.56,-81.44,164.31,50.56,-81.44,0.1,-0.46,-0.49,-0.73
0.0,7.38,2.63,95.44,7.38,2.63,95.44,0.67,-0.74,0.01,-0.04,0.0,165.81,51.0,-84.5,165.81,51.0,-84.5,0.09,-0.48,-0.49,-0.72
0.0,11.94,5.0,90.69,11.94,5.0,90.69,0.7,-0.71,0.01,-0.07,0.0,165.38,52.13,-85.75,165.38,52.13,-85.75,0.09,-0.49,-0.49,-0.71
0.0,13.19,4.06,89.31,13.19,4.06,89.31,0.71,-0.7,0.03,-0.08,0.0,164.38,54.31,-88.19,164.38,54.31,-88.19,0.09,-0.52,-0.48,-0.7
0.0,15.0,5.56,87.75,15.0,5.56,87.75,0.71,-0.69,0.02,-0.1,0.0,166.25,54.69,-91.0,166.25,54.69,-91.0,0.08,-0.53,-0.47,-0.7
0.0,17.75,7.0,89.19,17.75,7.0,89.19,0.69,-0.71,0.03,-0.11,0.0,165.13,56.94,-91.62,165.13,56.94,-91.62,0.09,-0.55,-0.46,-0.69
0.0,20.75,7.13,93.31,20.75,7.13,93.31,0.67,-0.73,0.05,-0.13,3.0,164.38,58.75,-93.12,164.38,58.75,-93.12,0.09,-0.56,-0.45,-0.69
0.0,23.44,7.31,94.5,23.44,7.31,94.5,0.67,-0.73,0.06,-0.15,3.0,164.75,59.88,-94.56,164.75,59.88,-94.56,0.09,-0.57,-0.44,-0.69
0.0,26.25,8.31,92.44,26.25,8.31,92.44,0.68,-0.71,0.06,-0.16,3.0,163.38,62.0,-95.06,163.38,62.0,-95.06,0.1,-0.58,-0.43,-0.69
0.0,28.94,9.25,90.06,28.94,9.25,90.06,0.69,-0.7,0.07,-0.18,3.0,162.5,63.56,-96.25,162.5,63.56,-96.25,0.1,-0.59,-0.42,-0.68
0.0,30.87,9.13,89.0,30.87,9.13,89.0,0.69,-0.7,0.08,-0.19,3.0,165.25,62.94,-96.44,165.25,62.94,-96.44,0.09,-0.6,-0.41,-0.68
0.0,32.25,9.13,89.69,32.25,9.13,89.69,0.68,-0.7,0.09,-0.2,3.0,166.63,62.5,-95.69,166.63,62.5,-95.69,0.08,-0.6,-0.4,-0.69
0.0,31.87,9.44,91.81,31.87,9.44,91.81,0.67,-0.71,0.08,-0.19,3.0,166.81,63.06,-93.06,166.81,63.06,-93.06,0.08,-0.6,-0.39,-0.7
0.0,30.44,9.81,93.5,30.44,9.81,93.5,0.66,-0.73,0.07,-0.18,3.0,167.31,63.25,-90.37,167.31,63.25,-90.37,0.08,-0.59,-0.38,-0.7
0.0,254.13,9.38,92.87,254.13,9.38,92.87,0.42,-0.34,-0.64,0.55,3.0,168.88,62.63,-87.5,168.88,62.63,-87.5,0.07,-0.59,-0.38,-0.71
0.0,257.31,9.44,90.5,257.31,9.44,90.5,0.44,-0.35,-0.62,0.55,3.0,170.13,62.0,-84.0,170.13,62.0,-84.0,0.06,-0.58,-0.37,-0.72
0.0,261.0,9.5,89.94,261.0,9.5,89.94,0.46,-0.36,-0.61,0.54,3.0,170.81,61.31,-80.5,170.81,61.31,-80.5,0.06,-0.57,-0.37,-0.74
0.0,262.31,9.13,91.25,262.31,9.13,91.25,0.46,-0.39,-0.61,0.52,3.0,171.38,60.56,-76.75,171.38,60.56,-76.75,0.06,-0.56,-0.36,-0.74
0.0,262.75,8.69,94.0,262.75,8.69,94.0,0.45,-0.4,-0.62,0.51,3.0,172.75,59.13,-74.12,172.75,59.13,-74.12,0.05,-0.55,-0.36,-0.75
0.0,260.25,7.81,95.37,260.25,7.81,95.37,0.43,-0.39,-0.63,0.52,3.0,174.0,57.63,-72.31,174.0,57.63,-72.31,0.04,-0.54,-0.36,-0.76
0.0,258.25,8.63,92.94,258.25,8.63,92.94,0.44,-0.36,-0.62,0.54,3.0,175.31,56.06,-70.94,175.31,56.06,-70.94,0.03,-0.53,-0.36,-0.77
0.0,257.63,8.63,89.75,257.63,8.63,89.75,0.45,-0.35,-0.61,0.55,3.0,176.19,54.75,-69.56,176.19,54.75,-69.56,0.03,-0.52,-0.37,-0.77
0.0,258.19,8.06,88.62,258.19,8.06,88.62,0.45,-0.36,-0.6,0.55,3.0,176.38,54.0,-68.75,176.38,54.0,-68.75,0.02,-0.5,-0.37,-0.78
0.0,257.63,7.0,90.62,257.63,7.0,90.62,0.43,-0.38,-0.61,0.55,3.0,176.19,53.13,-67.69,176.19,53.13,-67.69,0.03,-0.5,-0.37,-0.78
0.0,255.81,5.94,92.75,255.81,5.94,92.75,0.42,-0.38,-0.62,0.55,3.0,175.75,52.31,-66.94,175.75,52.31,-66.94,0.03,-0.49,-0.38,-0.79
0.0,253.0,4.88,92.87,253.0,4.88,92.87,0.41,-0.38,-0.61,0.56,3.0,175.0,51.81,-66.44,175.0,51.81,-66.44,0.04,-0.48,-0.38,-0.79
0.0,250.38,3.56,90.94,250.38,3.56,90.94,0.4,-0.37,-0.6,0.58,3.0,174.44,51.19,-66.94,174.44,51.19,-66.94,0.04,-0.47,-0.39,-0.79
0.0,247.38,2.63,88.56,247.38,2.63,88.56,0.39,-0.36,-0.6,0.6,3.0,174.31,50.63,-68.31,174.31,50.63,-68.31,0.04,-0.47,-0.4,-0.78
0.0,243.5,1.44,88.0,243.5,1.44,88.0,0.37,-0.35,-0.6,0.61,3.0,174.38,50.0,-70.12,174.38,50.0,-70.12,0.04,-0.47,-0.41,-0.78
0.0,238.13,-1.56,89.62,238.13,-1.56,89.62,0.34,-0.36,-0.61,0.62,3.0,174.0,49.69,-72.19,174.0,49.69,-72.19,0.04,-0.47,-0.43,-0.77
0.0,232.38,-4.31,89.69,232.38,-4.31,89.69,0.31,-0.36,-0.61,0.64,3.0,173.94,49.13,-74.62,173.94,49.13,-74.62,0.04,-0.47,-0.44,-0.76
3.0,225.75,-6.19,87.5,225.75,-6.19,87.5,0.28,-0.34,-0.6,0.67,3.0,172.88,49.0,-76.75,172.88,49.0,-76.75,0.05,-0.47,-0.46,-0.75
3.0,220.0,-6.56,84.31,220.0,-6.56,84.31,0.25,-0.3,-0.6,0.7,3.0,172.13,48.63,-78.81,172.13,48.63,-78.81,0.05,-0.47,-0.47,-0.75
3.0,215.31,-7.69,82.0,215.31,-7.69,82.0,0.23,-0.28,-0.59,0.72,3.0,171.94,47.81,-81.25,171.94,47.81,-81.25,0.05,-0.47,-0.48,-0.74
3.0,212.69,-8.94,80.87,212.69,-8.94,80.87,0.21,-0.28,-0.58,0.73,3.0,172.31,46.19,-84.37,172.31,46.19,-84.37,0.05,-0.46,-0.5,-0.73
3.0,209.06,-10.25,78.31,209.06,-10.25,78.31,0.19,-0.26,-0.57,0.76,3.0,172.06,44.5,-87.37,172.06,44.5,-87.37,0.05,-0.45,-0.53,-0.72
3.0,205.44,-9.19,74.5,205.44,-9.19,74.5,0.17,-0.22,-0.56,0.78,3.0,170.94,43.63,-89.19,170.94,43.63,-89.19,0.06,-0.44,-0.55,-0.71
3.0,201.56,-8.69,71.81,201.56,-8.69,71.81,0.14,-0.19,-0.55,0.8,3.0,171.38,41.88,-91.37,171.38,41.88,-91.37,0.05,-0.44,-0.57,-0.7
3.0,198.44,-8.56,70.69,198.44,-8.56,70.69,0.12,-0.18,-0.55,0.81,3.0,172.19,40.06,-93.75,172.19,40.06,-93.75,0.05,-0.43,-0.58,-0.69
3.0,195.06,-8.69,69.56,195.06,-8.69,69.56,0.1,-0.16,-0.55,0.82,3.0,173.88,38.38,-94.69,173.88,38.38,-94.69,0.03,-0.42,-0.6,-0.68
3.0,193.19,-7.63,67.44,193.19,-7.63,67.44,0.09,-0.14,-0.53,0.83,3.0,175.5,36.38,-95.94,175.5,36.38,-95.94,0.02,-0.41,-0.61,-0.67
3.0,191.81,-6.25,65.5,191.81,-6.25,65.5,0.08,-0.11,-0.53,0.84,3.0,179.75,32.94,-96.44,179.75,32.94,-96.44,-0.01,-0.4,-0.62,-0.67
3.0,190.63,-5.0,65.31,190.63,-5.0,65.31,0.07,-0.11,-0.54,0.83,3.0,185.56,28.5,-96.62,185.56,28.5,-96.62,-0.04,-0.38,-0.64,-0.67
3.0,187.69,-7.81,68.44,187.69,-7.81,68.44,0.05,-0.13,-0.56,0.82,3.0,188.13,25.81,-96.37,188.13,25.81,-96.37,-0.04,-0.37,-0.64,-0.67
3.0,186.69,-10.25,71.12,186.69,-10.25,71.12,0.05,-0.15,-0.57,0.8,3.0,183.13,27.69,-92.81,183.13,27.69,-92.81,-0.01,-0.35,-0.62,-0.7
3.0,189.25,-10.69,75.19,189.25,-10.69,75.19,0.07,-0.17,-0.6,0.78,3.0,178.88,29.19,-88.12,178.88,29.19,-88.12,0.01,-0.33,-0.61,-0.72
3.0,190.63,-10.81,80.37,190.63,-10.81,80.37,0.07,-0.18,-0.63,0.75,3.0,177.88,29.31,-85.87,177.88,29.31,-85.87,0.01,-0.32,-0.6,-0.73
3.0,192.56,-7.19,83.44,192.56,-7.19,83.44,0.09,-0.14,-0.65,0.74,3.0,178.0,29.37,-84.44,178.0,29.37,-84.44,0.01,-0.32,-0.59,-0.74
3.0,196.0,-1.25,85.0,196.0,-1.25,85.0,0.11,-0.1,-0.68,0.72,3.0,178.06,29.69,-83.12,178.06,29.69,-83.12,0.02,-0.32,-0.58,-0.74
3.0,196.63,-0.63,89.75,196.63,-0.63,89.75,0.11,-0.11,-0.71,0.69,3.0,176.06,31.25,-81.56,176.06,31.25,-81.56,0.03,-0.33,-0.57,-0.75
3.0,198.81,-0.12,94.06,198.81,-0.12,94.06,0.11,-0.13,-0.73,0.67,3.0,175.06,32.56,-80.44,175.06,32.56,-80.44,0.03,-0.33,-0.56,-0.76
3.0,200.63,0.31,95.44,200.63,0.31,95.44,0.12,-0.13,-0.73,0.66,3.0,174.5,33.69,-79.0,174.5,33.69,-79.0,0.04,-0.34,-0.55,-0.76
3.0,202.63,1.37,94.12,202.63,1.37,94.12,0.14,-0.12,-0.72,0.67,3.0,173.69,35.5,-77.69,173.69,35.5,-77.69,0.04,-0.36,-0.54,-0.76
3.0,205.63,3.38,91.31,205.63,3.38,91.31,0.16,-0.12,-0.7,0.69,3.0,174.25,36.81,-77.62,174.25,36.81,-77.62,0.04,-0.37,-0.53,-0.76
3.0,208.06,4.44,88.94,208.06,4.44,88.94,0.18,-0.12,-0.69,0.69,3.0,174.69,38.0,-77.56,174.69,38.0,-77.56,0.04,-0.38,-0.52,-0.76
3.0,209.19,4.31,87.44,209.19,4.31,87.44,0.19,-0.13,-0.68,0.7,3.0,174.56,39.5,-77.56,174.56,39.5,-77.56,0.04,-0.4,-0.51,-0.76
2.0,210.44,4.13,86.37,210.44,4.13,86.37,0.19,-0.14,-0.67,0.7,3.0,174.63,40.88,-78.0,174.63,40.88,-78.0,0.04,-0.41,-0.5,-0.76
2.0,211.56,3.5,85.87,211.56,3.5,85.87,0.2,-0.15,-0.66,0.7,3.0,174.5,42.06,-78.5,174.5,42.06,-78.5,0.04,-0.42,-0.5,-0.76
2.0,213.0,3.0,85.37,213.0,3.0,85.37,0.21,-0.16,-0.66,0.71,3.0,174.06,43.44,-79.06,174.06,43.44,-79.06,0.04,-0.44,-0.49,-0.75
2.0,214.81,3.0,84.31,214.81,3.0,84.31,0.22,-0.17,-0.65,0.71,3.0,174.0,44.88,-79.5,174.0,44.88,-79.5,0.04,-0.45,-0.49,-0.75
2.0,217.06,2.75,83.5,217.06,2.75,83.5,0.24,-0.18,-0.64,0.71,3.0,176.44,44.69,-80.0,176.44,44.69,-80.0,0.02,-0.45,-0.48,-0.75
2.0,218.19,1.56,83.0,218.19,1.56,83.0,0.24,-0.2,-0.63,0.71,3.0,176.63,45.25,-78.87,176.63,45.25,-78.87,0.02,-0.46,-0.47,-0.76
2.0,218.0,0.56,82.12,218.0,0.56,82.12,0.25,-0.21,-0.62,0.71,3.0,176.56,46.19,-78.0,176.56,46.19,-78.0,0.02,-0.47,-0.46,-0.75
2.0,217.81,-0.63,82.06,217.81,-0.63,82.06,0.24,-0.22,-0.62,0.71,3.0,178.38,46.38,-80.12,178.38,46.38,-80.12,0.0,-0.48,-0.46,-0.74
2.0,217.69,-2.0,82.25,217.69,-2.0,82.25,0.24,-0.24,-0.61,0.71,3.0,181.44,45.88,-83.5,181.44,45.88,-83.5,-0.02,-0.5,-0.46,-0.73
2.0,218.69,-2.81,81.0,218.69,-2.81,81.0,0.26,-0.25,-0.6,0.72,3.0,184.44,45.25,-85.5,184.44,45.25,-85.5,-0.03,-0.51,-0.46,-0.72
2.0,220.13,-2.69,79.5,220.13,-2.69,79.5,0.26,-0.25,-0.59,0.72,3.0,185.63,45.5,-87.19,185.63,45.5,-87.19,-0.04,-0.52,-0.46,-0.72
2.0,220.38,-3.81,80.06,220.38,-3.81,80.06,0.26,-0.27,-0.59,0.72,3.0,188.31,45.25,-86.81,188.31,45.25,-86.81,-0.06,-0.53,-0.44,-0.72
2.0,220.13,-5.88,81.0,220.13,-5.88,81.0,0.26,-0.29,-0.58,0.71,3.0,189.31,46.19,-82.25,189.31,46.19,-82.25,-0.06,-0.52,-0.42,-0.74
2.0,221.13,-6.13,80.81,221.13,-6.13,80.81,0.27,-0.3,-0.58,0.71,3.0,191.19,45.81,-80.06,191.19,45.81,-80.06,-0.08,-0.52,-0.41,-0.74
2.0,222.31,-6.25,81.25,222.31,-6.25,81.25,0.28,-0.31,-0.58,0.7,3.0,195.44,44.19,-80.0,195.44,44.19,-80.0,-0.11,-0.52,-0.4,-0.74
2.0,223.13,-6.94,82.87,223.13,-6.94,82.87,0.28,-0.32,-0.58,0.69,3.0,197.56,43.81,-77.31,197.56,43.81,-77.31,-0.12,-0.52,-0.38,-0.76
2.0,223.94,-7.31,84.69,223.94,-7.31,84.69,0.28,-0.33,-0.59,0.68,3.0,198.44,43.31,-74.06,198.44,43.31,-74.06,-0.12,-0.51,-0.37,-0.77
2.0,224.69,-6.94,86.12,224.69,-6.94,86.12,0.28,-0.34,-0.6,0.67,3.0,197.75,43.19,-71.25,197.75,43.19,-71.25,-0.12,-0.49,-0.36,-0.78
2.0,225.19,-7.06,87.81,225.19,-7.06,87.81,0.28,-0.35,-0.6,0.66,3.0,197.75,42.5,-68.0,197.75,42.5,-68.0,-0.12,-0.48,-0.35,-0.79
3.0,225.06,-8.06,89.94,225.06,-8.06,89.94,0.27,-0.36,-0.61,0.65,3.0,198.13,41.44,-64.94,198.13,41.44,-64.94,-0.13,-0.46,-0.35,-0.81
3.0,223.81,-8.88,91.75,223.81,-8.88,91.75,0.25,-0.37,-0.62,0.64,3.0,197.94,40.31,-62.69,197.94,40.31,-62.69,-0.13,-0.45,-0.35,-0.81
3.0,221.94,-9.81,93.75,221.94,-9.81,93.75,0.24,-0.38,-0.63,0.64,3.0,197.69,39.13,-61.38,197.69,39.13,-61.38,-0.13,-0.44,-0.35,-0.82
3.0,221.0,-10.56,96.06,221.0,-10.56,96.06,0.23,-0.39,-0.64,0.62,3.0,198.0,37.69,-60.38,198.0,37.69,-60.38,-0.13,-0.43,-0.35,-0.82
3.0,220.38,-11.69,99.31,220.38,-11.69,99.31,0.22,-0.41,-0.65,0.6,3.0,197.38,36.63,-59.56,197.38,36.63,-59.56,-0.13,-0.41,-0.35,-0.83
3.0,219.5,-12.94,102.94,219.5,-12.94,102.94,0.21,-0.43,-0.66,0.58,3.0,196.25,35.69,-59.75,196.25,35.69,-59.75,-0.12,-0.4,-0.37,-0.83
3.0,217.69,-14.25,105.5,217.69,-14.25,105.5,0.19,-0.44,-0.66,0.58,3.0,194.63,34.94,-60.81,194.63,34.94,-60.81,-0.11,-0.39,-0.38,-0.83
3.0,215.25,-15.69,105.94,215.25,-15.69,105.94,0.18,-0.44,-0.66,0.58,3.0,192.88,34.63,-62.06,192.88,34.63,-62.06,-0.09,-0.39,-0.4,-0.82
3.0,212.13,-17.19,105.44,212.13,-17.19,105.44,0.16,-0.44,-0.66,0.59,3.0,192.31,34.25,-64.06,192.31,34.25,-64.06,-0.09,-0.39,-0.41,-0.82
3.0,207.75,-19.19,105.94,207.75,-19.19,105.94,0.14,-0.44,-0.66,0.59,3.0,192.06,33.63,-66.37,192.06,33.63,-66.37,-0.08,-0.39,-0.44,-0.81
3.0,202.31,-21.75,107.19,202.31,-21.75,107.19,0.11,-0.45,-0.66,0.59,3.0,190.25,33.31,-69.0,190.25,33.31,-69.0,-0.07,-0.38,-0.46,-0.8
3.0,196.81,-24.31,107.81,196.81,-24.31,107.81,0.08,-0.44,-0.66,0.6,3.0,187.5,33.31,-71.44,187.5,33.31,-71.44,-0.05,-0.38,-0.47,-0.79
3.0,191.63,-26.87,107.56,191.63,-26.87,107.56,0.05,-0.44,-0.66,0.6,3.0,186.13,32.94,-74.0,186.13,32.94,-74.0,-0.04,-0.37,-0.49,-0.78
3.0,186.5,-29.81,106.69,186.5,-29.81,106.69,0.02,-0.44,-0.65,0.62,3.0,185.31,32.19,-76.31,185.31,32.19,-76.31,-0.04,-0.37,-0.51,-0.77
3.0,180.63,-32.69,104.25,180.63,-32.69,104.25,-0.01,-0.42,-0.64,0.64,3.0,183.13,31.94,-78.94,183.13,31.94,-78.94,-0.02,-0.36,-0.54,-0.76
3.0,175.81,-34.13,100.44,175.81,-34.13,100.44,-0.03,-0.4,-0.64,0.66,3.0,181.56,31.87,-81.81,181.56,31.87,-81.81,-0.01,-0.36,-0.56,-0.74
3.0,172.31,-35.31,98.37,172.31,-35.31,98.37,-0.05,-0.39,-0.63,0.66,3.0,182.38,30.62,-84.62,182.38,30.62,-84.62,-0.02,-0.36,-0.58,-0.73
3.0,169.69,-36.88,98.69,169.69,-36.88,98.69,-0.06,-0.4,-0.63,0.66,3.0,181.81,29.87,-86.94,181.81,29.87,-86.94,-0.01,-0.35,-0.59,-0.72
3.0,166.88,-38.13,98.19,166.88,-38.13,98.19,-0.08,-0.39,-0.63,0.66,3.0,180.31,29.5,-88.56,180.31,29.5,-88.56,-0.0,-0.35,-0.61,-0.71
3.0,163.75,-38.38,96.0,163.75,-38.38,96.0,-0.1,-0.37,-0.63,0.67,3.0,179.56,28.62,-90.31,179.56,28.62,-90.31,0.0,-0.34,-0.62,-0.71
3.0,160.44,-38.44,93.87,160.44,-38.44,93.87,-0.12,-0.34,-0.64,0.68,3.0,179.31,27.37,-91.62,179.31,27.37,-91.62,0.0,-0.33,-0.64,-0.7
3.0,158.75,-38.06,91.94,158.75,-38.06,91.94,-0.13,-0.32,-0.64,0.69,3.0,179.5,26.31,-92.75,179.5,26.31,-92.75,0.0,-0.32,-0.65,-0.69
3.0,159.31,-36.38,90.12,159.31,-36.38,90.12,-0.13,-0.3,-0.64,0.7,3.0,179.94,25.06,-93.44,179.94,25.06,-93.44,0.0,-0.31,-0.66,-0.69
3.0,159.19,-34.31,90.44,159.19,-34.31,90.44,-0.13,-0.28,-0.66,0.69,3.0,179.25,24.69,-93.19,179.25,24.69,-93.19,0.0,-0.3,-0.66,-0.69
3.0,157.69,-32.44,92.69,157.69,-32.44,92.69,-0.13,-0.25,-0.68,0.68,3.0,178.44,24.62,-92.25,178.44,24.62,-92.25,0.01,-0.29,-0.66,-0.69
3.0,157.63,-30.31,94.62,157.63,-30.31,94.62,-0.13,-0.24,-0.7,0.67,3.0,177.94,24.56,-90.56,177.94,24.56,-90.56,0.01,-0.28,-0.65,-0.7
3.0,160.38,-27.31,95.44,160.38,-27.31,95.44,-0.11,-0.22,-0.7,0.67,3.0,177.5,24.37,-88.81,177.5,24.37,-88.81,0.02,-0.28,-0.64,-0.71
3.0,164.63,-23.06,95.69,164.63,-23.06,95.69,-0.08,-0.19,-0.72,0.66,3.0,177.0,24.5,-86.87,177.0,24.5,-86.87,0.02,-0.27,-0.63,-0.72
3.0,165.44,-21.19,100.56,165.44,-21.19,100.56,-0.08,-0.19,-0.75,0.63,3.0,176.88,24.5,-84.56,176.88,24.5,-84.56,0.02,-0.27,-0.62,-0.74
3.0,165.75,-19.75,105.94,165.75,-19.75,105.94,-0.07,-0.18,-0.78,0.6,3.0,176.31,24.94,-82.0,176.31,24.94,-82.0,0.02,-0.26,-0.61,-0.75
3.0,168.81,-17.87,107.25,168.81,-17.87,107.25,-0.05,-0.18,-0.78,0.6,3.0,176.38,25.0,-79.31,176.38,25.0,-79.31,0.02,-0.26,-0.59,-0.76
3.0,173.81,-16.19,105.69,173.81,-16.19,105.69,-0.02,-0.19,-0.77,0.61,3.0,175.31,26.44,-77.06,175.31,26.44,-77.06,0.03,-0.27,-0.57,-0.77
3.0,176.81,-16.37,105.06,176.81,-16.37,105.06,-0.01,-0.22,-0.76,0.61,3.0,174.75,28.25,-75.0,174.75,28.25,-75.0,0.04,-0.28,-0.56,-0.78
3.0,180.5,-16.0,104.62,180.5,-16.0,104.62,0.01,-0.24,-0.75,0.62,3.0,173.88,30.75,-73.12,173.88,30.75,-73.12,0.04,-0.3,-0.54,-0.79
3.0,183.94,-16.37,104.5,183.94,-16.37,104.5,0.03,-0.26,-0.74,0.62,3.0,172.38,34.13,-71.69,172.38,34.13,-71.69,0.05,-0.32,-0.52,-0.79
3.0,187.56,-16.56,104.37,187.56,-16.56,104.37,0.05,-0.29,-0.73,0.62,3.0,171.25,38.38,-70.62,171.25,38.38,-70.62,0.06,-0.36,-0.49,-0.79
3.0,190.19,-16.56,103.06,190.19,-16.56,103.06,0.06,-0.3,-0.72,0.63,3.0,171.06,41.75,-70.5,171.06,41.75,-70.5,0.06,-0.4,-0.47,-0.79
3.0,193.31,-16.06,100.25,193.31,-16.06,100.25,0.08,-0.3,-0.7,0.64,3.0,172.06,47.75,-71.37,172.06,47.75,-71.37,0.05,-0.45,-0.44,-0.78
3.0,195.44,-16.37,97.75,195.44,-16.37,97.75,0.09,-0.31,-0.68,0.66,3.0,172.56,51.88,-73.37,172.56,51.88,-73.37,0.05,-0.49,-0.42,-0.77
3.0,196.81,-17.44,95.62,196.81,-17.44,95.62,0.1,-0.33,-0.66,0.67,3.0,173.0,53.94,-76.12,173.0,53.94,-76.12,0.05,-0.52,-0.41,-0.75
3.0,198.19,-18.31,93.19,198.19,-18.31,93.19,0.11,-0.34,-0.64,0.68,3.0,171.94,57.88,-79.5,171.94,57.88,-79.5,0.05,-0.55,-0.39,-0.74
3.0,199.13,-19.19,91.75,199.13,-19.19,91.75,0.12,-0.35,-0.62,0.69,3.0,171.06,59.38,-80.75,171.06,59.38,-80.75,0.06,-0.56,-0.38,-0.73
3.0,199.13,-20.62,91.19,199.13,-20.62,91.19,0.12,-0.36,-0.61,0.69,3.0,168.88,61.44,-82.81,168.88,61.44,-82.81,0.08,-0.57,-0.38,-0.72
3.0,199.75,-21.56,89.19,199.75,-21.56,89.19,0.13,-0.37,-0.59,0.71,3.0,166.56,63.31,-83.12,166.56,63.31,-83.12,0.09,-0.58,-0.37,-0.72
3.0,201.19,-21.12,85.87,201.19,-21.12,85.87,0.14,-0.36,-0.58,0.72,2.0,166.69,64.0,-84.25,166.69,64.0,-84.25,0.08,-0.59,-0.37,-0.72
3.0,201.63,-21.12,83.69,201.63,-21.12,83.69,0.14,-0.36,-0.57,0.73,2.0,168.69,63.56,-87.31,168.69,63.56,-87.31,0.07,-0.6,-0.37,-0.71
3.0,201.19,-21.81,83.31,201.19,-21.81,83.31,0.14,-0.36,-0.56,0.73,2.0,170.06,63.25,-88.75,170.06,63.25,-88.75,0.06,-0.6,-0.37,-0.71
3.0,201.06,-22.44,82.94,201.06,-22.44,82.94,0.14,-0.36,-0.56,0.73,2.0,169.75,63.75,-89.06,169.75,63.75,-89.06,0.07,-0.6,-0.37,-0.71
3.0,201.25,-22.56,82.37,201.25,-22.56,82.37,0.14,-0.36,-0.55,0.74,2.0,168.25,64.62,-89.12,168.25,64.62,-89.12,0.07,-0.6,-0.36,-0.71
3.0,202.13,-22.19,82.12,202.13,-22.19,82.12,0.15,-0.36,-0.55,0.74,2.0,167.69,64.87,-88.06,167.69,64.87,-88.06,0.08,-0.6,-0.36,-0.71
3.0,202.63,-22.0,82.81,202.63,-22.0,82.81,0.15,-0.37,-0.56,0.73,2.0,168.44,64.12,-87.12,168.44,64.12,-87.12,0.07,-0.59,-0.37,-0.71
3.0,202.5,-22.56,84.0,202.5,-22.56,84.0,0.14,-0.38,-0.56,0.73,2.0,169.5,62.69,-85.56,169.5,62.69,-85.56,0.07,-0.58,-0.37,-0.72
3.0,201.81,-22.75,84.0,201.81,-22.75,84.0,0.14,-0.37,-0.56,0.73,2.0,168.44,62.0,-81.62,168.44,62.0,-81.62,0.08,-0.56,-0.38,-0.73
3.0,202.31,-21.5,83.19,202.31,-21.5,83.19,0.14,-0.36,-0.56,0.73,2.0,166.5,61.19,-78.87,166.5,61.19,-78.87,0.09,-0.55,-0.39,-0.73
3.0,201.81,-21.19,82.69,201.81,-21.19,82.69,0.14,-0.35,-0.56,0.74,2.0,164.13,59.88,-80.69,164.13,59.88,-80.69,0.11,-0.53,-0.42,-0.73
3.0,199.88,-20.75,82.56,199.88,-20.75,82.56,0.13,-0.33,-0.57,0.74,2.0,162.81,57.75,-82.06,162.81,57.75,-82.06,0.11,-0.51,-0.45,-0.73
3.0,197.88,-19.37,82.56,197.88,-19.37,82.56,0.11,-0.31,-0.59,0.74,2.0,162.81,55.81,-80.87,162.81,55.81,-80.87,0.11,-0.49,-0.46,-0.73
3.0,195.81,-18.94,83.25,195.81,-18.94,83.25,0.1,-0.3,-0.6,0.74,2.0,164.63,52.88,-80.19,164.63,52.88,-80.19,0.1,-0.47,-0.47,-0.74
